PUMA2010,PUMA2010_name,CZ20,CZ20_name,pop_overlap,share_of_PUMA2010,afactor,PUMA2010_total_pop,cells,grid_res_m,crs_epsg,method,PUMA2010_state_fips,PUMA2010_state
G34001600,Sussex County PUMA,388,NA,14.284122467041016,9.89316048928997e-5,9.89316048928997e-5,144383.81427759677,5,100,5070,building_footprint_area,34,NJ
G36002903,Orange County (Southeast) PUMA,388,NA,146296.56205115654,1,1,146296.56205115654,15041,100,5070,building_footprint_area,36,NY
G34000503,"Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs PUMA",369,NA,106582.77786494745,1,1,106582.77786494745,9219,100,5070,building_footprint_area,34,NJ
G34000306,"Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs PUMA",369,NA,104367.29933303548,0.9998645529585446,0.9998645529585446,104381.43748992635,9213,100,5070,building_footprint_area,34,NJ
G36003003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",388,NA,122401.45515782014,1,1,122401.45515782014,4659,100,5070,building_footprint_area,36,NY
G36003002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",388,NA,108732.47613800876,0.9997328858547702,0.9997328858547702,108761.52788056247,8157,100,5070,building_footprint_area,36,NY
G34000308,"Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs PUMA",369,NA,106556.64015263133,1,1,106556.64015263133,7769,100,5070,building_footprint_area,34,NJ
G34000305,"Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs PUMA",369,NA,105834.08029547334,0.9998861361245633,0.9998861361245633,105846.13234630227,7839,100,5070,building_footprint_area,34,NJ
G36003002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",369,NA,29.051742553710938,2.671141452298683e-4,2.671141452298683e-4,108761.52788056247,4,100,5070,building_footprint_area,36,NY
G34000305,"Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs PUMA",388,NA,12.052050828933716,1.1386387543668007e-4,1.1386387543668007e-4,105846.13234630227,4,100,5070,building_footprint_area,34,NJ
G34001501,Morris County (North)--Dover Town & Kinnelon Borough PUMA,369,NA,132812.8515138533,1,1,132812.8515138533,11031,100,5070,building_footprint_area,34,NJ
G34000307,"Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs PUMA",369,NA,116933.78532729298,1,1,116933.78532729298,4313,100,5070,building_footprint_area,34,NJ
G34000502,Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest) PUMA,369,NA,113328.48375423951,1,1,113328.48375423951,5226,100,5070,building_footprint_area,34,NJ
G34000304,"Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough PUMA",369,NA,129464.09962369502,1,1,129464.09962369502,3266,100,5070,building_footprint_area,34,NJ
G34000301,Bergen County (South Central)--Hackensack & Englewood (West) Cities PUMA,369,NA,116567.9922674559,1,1,116567.9922674559,2750,100,5070,building_footprint_area,34,NJ
G34000400,Passaic County (Southeast)--Paterson City PUMA,369,NA,158898.36577432975,1,1,158898.36577432975,1803,100,5070,building_footprint_area,34,NJ
G34001700,Warren County PUMA,369,NA,109277.5197880473,1,1,109277.5197880473,18546,100,5070,building_footprint_area,34,NJ
G34001503,Morris County (East)--Lincoln Park Borough PUMA,369,NA,117966.61834993679,1,1,117966.61834993679,9025,100,5070,building_footprint_area,34,NJ
G34000303,"Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs PUMA",369,NA,148827.31104205805,1,1,148827.31104205805,2236,100,5070,building_footprint_area,34,NJ
G34000501,Passaic County (South)--Passaic & Clifton (Southeast) Cities PUMA,369,NA,142747.51198671758,1,1,142747.51198671758,2282,100,5070,building_footprint_area,34,NJ
G34000302,"Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs PUMA",369,NA,124331.20661900355,1,1,124331.20661900355,3160,100,5070,building_footprint_area,34,NJ
G34001403,Essex County (Northwest) PUMA,369,NA,112995.93541484233,1,1,112995.93541484233,6018,100,5070,building_footprint_area,34,NJ
G34001502,Morris County (West) PUMA,369,NA,131012.76343242452,1,1,131012.76343242452,16946,100,5070,building_footprint_area,34,NJ
G34001401,Essex County (Northeast) PUMA,369,NA,121268.37484108657,1,1,121268.37484108657,2663,100,5070,building_footprint_area,34,NJ
G34000701,"Hudson County (North)--West New York, Secaucus & Guttenberg Towns PUMA",369,NA,150166.69555841014,1,1,150166.69555841014,1335,100,5070,building_footprint_area,34,NJ
G34001404,Essex County (Southwest) PUMA,369,NA,108004.37686359603,1,1,108004.37686359603,5968,100,5070,building_footprint_area,34,NJ
G34000702,Hudson County (Northeast)--Union City & Hoboken Cities PUMA,369,NA,145085.13806769252,1,1,145085.13806769252,709,100,5070,building_footprint_area,34,NJ
G34001504,"Morris County (South)--Morristown Town, Madison & Florham Park Boroughs PUMA",369,NA,125850.92766804807,1,1,125850.92766804807,10383,100,5070,building_footprint_area,34,NJ
G34000703,"Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns PUMA",369,NA,141206.86734052235,0.9995581897607136,0.9995581897607136,141269.28155561024,1601,100,5070,building_footprint_area,34,NJ
G34001301,Essex County (Southeast)--Newark City (North & East) PUMA,369,NA,168821.75126964206,1,1,168821.75126964206,1746,100,5070,building_footprint_area,34,NJ
G34001402,Essex County (South Central)--East Orange City PUMA,369,NA,209399.60585246235,1,1,209399.60585246235,3559,100,5070,building_footprint_area,34,NJ
G34000601,Hudson County (Central)--Jersey City (North) PUMA,369,NA,161066.9624111913,1,1,161066.9624111913,960,100,5070,building_footprint_area,34,NJ
G34000602,Hudson County (Central)--Jersey City (South) PUMA,369,NA,118928.62675893307,0.9996862745408995,0.9996862745408995,118965.9494060278,947,100,5070,building_footprint_area,34,NJ
G34001302,Essex County (Southeast)--Newark City (Southwest) PUMA,369,NA,141062.20120836794,1,1,141062.20120836794,1508,100,5070,building_footprint_area,34,NJ
G34001902,Union County (Northwest)--Summit City & Westfield Town (North) PUMA,369,NA,107216.91244378872,1,1,107216.91244378872,6083,100,5070,building_footprint_area,34,NJ
G34001901,Union County (North Central)--Roselle Park Borough PUMA,369,NA,110955.68611736875,1,1,110955.68611736875,3116,100,5070,building_footprint_area,34,NJ
G34001001,Somerset County (North & West) PUMA,369,NA,110943.37194508966,1,1,110943.37194508966,15411,100,5070,building_footprint_area,34,NJ
G34001800,Union County (Northeast)--Elizabeth City PUMA,369,NA,136783.10078332992,1,1,136783.10078332992,1564,100,5070,building_footprint_area,34,NJ
G34000800,Hunterdon County PUMA,369,NA,128425.14742967952,1,1,128425.14742967952,31389,100,5070,building_footprint_area,34,NJ
G34001904,"Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South) PUMA",369,NA,111442.52414305415,1,1,111442.52414305415,3366,100,5070,building_footprint_area,34,NJ
G34001903,Union County (Southwest)--Plainfield City & Westfield Town (South) PUMA,369,NA,108174.34844201058,1,1,108174.34844201058,4326,100,5070,building_footprint_area,34,NJ
G34001003,Somerset County (Central)--North Plainfield & Somerville Boroughs PUMA,369,NA,120136.32833525166,1,1,120136.32833525166,7290,100,5070,building_footprint_area,34,NJ
G34000905,Middlesex County (Northeast)--Carteret Borough PUMA,369,NA,114642.81058572046,1,1,114642.81058572046,3606,100,5070,building_footprint_area,34,NJ
G34000903,Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs PUMA,369,NA,118804.93714851222,1,1,118804.93714851222,5740,100,5070,building_footprint_area,34,NJ
G34000904,Middlesex County (North Central)--Metuchen Borough PUMA,369,NA,114948.80168851581,1,1,114948.80168851581,4226,100,5070,building_footprint_area,34,NJ
G34000907,Middlesex County (East Central)--Perth Amboy City & Sayreville Borough PUMA,369,NA,117647.70322556235,1,1,117647.70322556235,3034,100,5070,building_footprint_area,34,NJ
G34001104,Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs PUMA,370,NA,102559.21181670576,0.9986335708881064,0.9986335708881064,102699.54346267134,7941,100,5070,building_footprint_area,34,NJ
G34001002,Somerset County (South) PUMA,369,NA,112512.55100456718,0.9997227458546384,0.9997227458546384,112543.75422696117,10315,100,5070,building_footprint_area,34,NJ
G34000906,"Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs PUMA",369,NA,153559.99886283092,1,1,153559.99886283092,5101,100,5070,building_footprint_area,34,NJ
G34001105,Monmouth County (Northwest)--Keansburg Borough PUMA,370,NA,109674.71354539134,0.9985043742777104,0.9985043742777104,109838.99156648852,8241,100,5070,building_footprint_area,34,NJ
G34000901,Middlesex County (Southeast) PUMA,369,NA,123930.51728986017,0.999306874981361,0.999306874981361,124016.47621224634,8729,100,5070,building_footprint_area,34,NJ
G34000901,Middlesex County (Southeast) PUMA,370,NA,51.79518747329712,4.1764763082489893e-4,4.1764763082489893e-4,124016.47621224634,3,100,5070,building_footprint_area,34,NJ
G34000902,Middlesex County (Southwest) PUMA,369,NA,117816.66955102311,0.9999400100335853,0.9999400100335853,117823.73779309617,7399,100,5070,building_footprint_area,34,NJ
G34001105,Monmouth County (Northwest)--Keansburg Borough PUMA,369,NA,44.56033897399902,4.056878011942184e-4,4.056878011942184e-4,109838.99156648852,3,100,5070,building_footprint_area,34,NJ
G34001103,"Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough PUMA",370,NA,107772.21230723057,0.9992261882396671,0.9992261882396671,107855.67229487095,6134,100,5070,building_footprint_area,34,NJ
G34001106,Monmouth County (Central) PUMA,370,NA,106383.34056987986,0.99994750513979,0.99994750513979,106388.92544164881,12606,100,5070,building_footprint_area,34,NJ
G34001106,Monmouth County (Central) PUMA,369,NA,5.584871768951416,5.249486020999952e-5,5.249486020999952e-5,106388.92544164881,1,100,5070,building_footprint_area,34,NJ
G34002302,Mercer County (North)--Princeton Borough PUMA,368,NA,150413.78749123588,0.9998139064625516,0.9998139064625516,150441.78373495117,13381,100,5070,building_footprint_area,34,NJ
G34001102,Monmouth County (Southwest)--Freehold Borough PUMA,370,NA,111204.32429310307,0.9998238646196597,0.9998238646196597,111223.9147596322,13841,100,5070,building_footprint_area,34,NJ
G34001002,Somerset County (South) PUMA,368,NA,31.203222393989563,2.772541453616665e-4,2.772541453616665e-4,112543.75422696117,3,100,5070,building_footprint_area,34,NJ
G34002302,Mercer County (North)--Princeton Borough PUMA,369,NA,27.996243715286255,1.8609353744841346e-4,1.8609353744841346e-4,150441.78373495117,5,100,5070,building_footprint_area,34,NJ
G34001101,Monmouth County (Southeast)--Tinton Falls Borough (South) PUMA,370,NA,103402.16422303347,1,1,103402.16422303347,7458,100,5070,building_footprint_area,34,NJ
G34000902,Middlesex County (Southwest) PUMA,368,NA,7.068242073059082,5.998996641467304e-5,5.998996641467304e-5,117823.73779309617,2,100,5070,building_footprint_area,34,NJ
G34001102,Monmouth County (Southwest)--Freehold Borough PUMA,369,NA,14.29189920425415,1.284966388311417e-4,1.284966388311417e-4,111223.9147596322,2,100,5070,building_footprint_area,34,NJ
G34000901,Middlesex County (Southeast) PUMA,368,NA,27.085996627807617,2.1840643642746026e-4,2.1840643642746026e-4,124016.47621224634,1,100,5070,building_footprint_area,34,NJ
G34002303,Mercer County (South) PUMA,368,NA,107612.12796546228,0.9999443905650965,0.9999443905650965,107618.11254788644,6692,100,5070,building_footprint_area,34,NJ
G34002301,Mercer County (West Central)--Trenton City PUMA,368,NA,126746.90741181001,1,1,126746.90741181001,3851,100,5070,building_footprint_area,34,NJ
G34001204,Ocean County (Northwest) PUMA,370,NA,114160.1963784853,1,1,114160.1963784853,12062,100,5070,building_footprint_area,34,NJ
G34001205,Ocean County (Northeast)--Point Pleasant Borough PUMA,370,NA,100765.63165199757,0.998955797200088,0.998955797200088,100870.96139231324,6550,100,5070,building_footprint_area,34,NJ
G34001203,Ocean County (North Central) PUMA,370,NA,184073.29178351862,1,1,184073.29178351862,7292,100,5070,building_footprint_area,34,NJ
G34002303,Mercer County (South) PUMA,370,NA,5.984582424163818,5.5609434903449736e-05,5.5609434903449736e-05,107618.11254788644,1,100,5070,building_footprint_area,34,NJ
G34002001,Burlington County (North)--Burlington City PUMA,368,NA,131850.58038485376,1,1,131850.58038485376,7890,100,5070,building_footprint_area,34,NJ
G34001102,Monmouth County (Southwest)--Freehold Borough PUMA,368,NA,5.298567324876785,4.7638741509212336e-5,4.7638741509212336e-5,111223.9147596322,3,100,5070,building_footprint_area,34,NJ
G34002003,Burlington County (South & East) PUMA,368,NA,163460.97642572876,0.9999701795676974,0.9999701795676974,163465.85104807373,19096,100,5070,building_footprint_area,34,NJ
G34001202,Ocean County (Central)--Beachwood Borough PUMA,370,NA,109551.42011662945,0.999958394391513,0.999958394391513,109555.97825976834,7394,100,5070,building_footprint_area,34,NJ
G34001201,Ocean County (South) PUMA,370,NA,123377.48805111833,0.9992329308646941,0.9992329308646941,123472.1997646261,11874,100,5070,building_footprint_area,34,NJ
G34002002,Burlington County (West Central) PUMA,368,NA,161200.07568814792,1,1,161200.07568814792,12652,100,5070,building_footprint_area,34,NJ
G34002101,Camden County (North)--Camden & Gloucester Cities PUMA,368,NA,121667.85602573212,1,1,121667.85602573212,3323,100,5070,building_footprint_area,34,NJ
G34002104,Camden County (East Central)--Haddonfield Borough PUMA,368,NA,124102.76531545073,1,1,124102.76531545073,7487,100,5070,building_footprint_area,34,NJ
G34002102,Camden County (Central)--Lindenwold & Collingswood Boroughs PUMA,368,NA,128335.55779058859,1,1,128335.55779058859,6042,100,5070,building_footprint_area,34,NJ
G34002103,Camden County (South & West)--Bellmawr & Pine Hill Boroughs PUMA,368,NA,148434.57853358798,1,1,148434.57853358798,11181,100,5070,building_footprint_area,34,NJ
G34002201,Gloucester County (Northeast)--Woodbury City PUMA,368,NA,130811.14041221887,1,1,130811.14041221887,9107,100,5070,building_footprint_area,34,NJ
G34002202,Gloucester County (South & West)--Glassboro Borough PUMA,368,NA,167919.97810630244,1,1,167919.97810630244,20049,100,5070,building_footprint_area,34,NJ
G34000102,Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town PUMA,368,NA,154458.48547333106,0.9999700861505695,0.9999700861505695,154463.1060594283,18676,100,5070,building_footprint_area,34,NJ
G34002500,Salem & Cumberland (North) Counties--Bridgeton City PUMA,368,NA,105416.19929123297,0.999901854267902,0.999901854267902,105426.54645681754,19363,100,5070,building_footprint_area,34,NJ
G34002003,Burlington County (South & East) PUMA,370,NA,4.874622344970703,2.9820432302628905e-5,2.9820432302628905e-5,163465.85104807373,1,100,5070,building_footprint_area,34,NJ
G34000101,Atlantic County (East)--Atlantic City & Ventnor City PUMA,368,NA,107946.33559571952,0.9999937969644027,0.9999937969644027,107947.00519483536,7313,100,5070,building_footprint_area,34,NJ
G34002400,Cumberland County (South)--Vineland & Millville Cities PUMA,368,NA,112971.77049907693,0.9999074188005924,0.9999074188005924,112982.23052949109,13627,100,5070,building_footprint_area,34,NJ
G34002600,Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City PUMA,368,NA,105007.47755735181,0.9995362010945292,0.9995362010945292,105056.20250908844,14723,100,5070,building_footprint_area,34,NJ
G35000200,"San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities PUMA",74,NA,94470.01571812388,1,1,94470.01571812388,15573,100,5070,building_footprint_area,35,NM
G35000300,North Central New Mexico PUMA,371,NA,59314.40429782309,0.4770519481766117,0.4770519481766117,124335.31510464352,14866,100,5070,building_footprint_area,35,NM
G35000300,North Central New Mexico PUMA,378,NA,34004.20192271471,0.2734878814928484,0.2734878814928484,124335.31510464352,11452,100,5070,building_footprint_area,35,NM
G35000400,Eastern Plains New Mexico PUMA,373,NA,25818.534539117012,0.2629416875858568,0.2629416875858568,98191.1038001026,10589,100,5070,building_footprint_area,35,NM
G35000400,Eastern Plains New Mexico PUMA,379,NA,3827.0000067250803,0.0389750176809916,0.0389750176809916,98191.1038001026,1160,100,5070,building_footprint_area,35,NM
G35000300,North Central New Mexico PUMA,373,NA,31016.708884105727,0.2494601703305399,0.2494601703305399,124335.31510464352,12261,100,5070,building_footprint_area,35,NM
G35000600,Sandoval County PUMA,371,NA,147097.02817116585,1,1,147097.02817116585,17573,100,5070,building_footprint_area,35,NM
G35000500,Santa Fe County PUMA,371,NA,153872.72225083457,1,1,153872.72225083457,27986,100,5070,building_footprint_area,35,NM
G35000805,"Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter PUMA",371,NA,129402.20249496493,1,1,129402.20249496493,5893,100,5070,building_footprint_area,35,NM
G35000700,"Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo PUMA",371,NA,99533.20325021143,0.9999756372505957,0.9999756372505957,99535.62821177836,21889,100,5070,building_footprint_area,35,NM
G35000804,Albuquerque City (Central) & Bernalillo County (North Valley) PUMA,371,NA,100694.27146199718,1,1,100694.27146199718,7113,100,5070,building_footprint_area,35,NM
G35000801,Albuquerque City (Far Northeast Heights) PUMA,371,NA,103542.12078267732,1,1,103542.12078267732,5793,100,5070,building_footprint_area,35,NM
G35000802,Albuquerque City (Near Northeast Heights) PUMA,371,NA,99513.85737898387,1,1,99513.85737898387,4590,100,5070,building_footprint_area,35,NM
G35000806,Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley) PUMA,371,NA,112336.341136612,1,1,112336.341136612,6655,100,5070,building_footprint_area,35,NM
G35000803,Albuquerque City (Southeast Heights) PUMA,371,NA,104829.50879857806,1,1,104829.50879857806,5164,100,5070,building_footprint_area,35,NM
G35000700,"Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo PUMA",32,NA,2.424961566925049,2.4362749404319282e-5,2.4362749404319282e-5,99535.62821177836,1,100,5070,building_footprint_area,35,NM
G35000900,Southwest New Mexico PUMA,371,NA,31350.464071996044,0.3042669356750809,0.3042669356750809,103036.05287389632,11545,100,5070,building_footprint_area,35,NM
G35000400,Eastern Plains New Mexico PUMA,374,NA,68545.56925426051,0.6980832947331517,0.6980832947331517,98191.1038001026,11561,100,5070,building_footprint_area,35,NM
G48000100,Panhandle Regional Planning Commission (Outside Potter & Randall Counties) PUMA,374,NA,34876.774518057704,0.20228100223008513,0.20228100223008513,172417.44965445154,6194,100,5070,building_footprint_area,48,TX
G35001100,Central Southeast New Mexico PUMA,377,NA,86904.98022112469,0.5739089605485118,0.5739089605485118,151426.4216018957,22069,100,5070,building_footprint_area,35,NM
G35001100,Central Southeast New Mexico PUMA,372,NA,64520.6683486423,0.42608593444986065,0.42608593444986065,151426.4216018957,10837,100,5070,building_footprint_area,35,NM
G35000900,Southwest New Mexico PUMA,375,NA,11451.545562488609,0.11114115150066858,0.11114115150066858,103036.05287389632,3298,100,5070,building_footprint_area,35,NM
G35001200,Far Southeast New Mexico PUMA,376,NA,74033.34823861324,0.5451994631020908,0.5451994631020908,135791.30804233789,10023,100,5070,building_footprint_area,35,NM
G35001100,Central Southeast New Mexico PUMA,376,NA,0.7730321288108826,5.10500162807258e-6,5.10500162807258e-6,151426.4216018957,1,100,5070,building_footprint_area,35,NM
G35001001,Doña Ana County (Outer) PUMA,375,NA,97285.98640382069,1,1,97285.98640382069,17310,100,5070,building_footprint_area,35,NM
G35001200,Far Southeast New Mexico PUMA,372,NA,61755.55860796012,0.45478285391216333,0.45478285391216333,135791.30804233789,9504,100,5070,building_footprint_area,35,NM
G35001200,Far Southeast New Mexico PUMA,523,NA,2.401195764541626,1.768298574598726e-5,1.768298574598726e-5,135791.30804233789,3,100,5070,building_footprint_area,35,NM
G35001002,"Doña Ana County (Central)--Las Cruces, Mesilla Cities & University Park PUMA",375,NA,115112.4990992709,1,1,115112.4990992709,7482,100,5070,building_footprint_area,35,NM
G35000900,Southwest New Mexico PUMA,33,NA,0.19172878563404083,1.8607931911822525e-6,1.8607931911822525e-6,103036.05287389632,1,100,5070,building_footprint_area,35,NM
G48003306,El Paso City (Northwest) PUMA,375,NA,140242.87975127762,1,1,140242.87975127762,7711,100,5070,building_footprint_area,48,TX
G48003305,El Paso City (North) PUMA,377,NA,9.241211891174316,7.047156587381039e-5,7.047156587381039e-5,131133.90878417622,2,100,5070,building_footprint_area,48,TX
G32000103,Washoe County (North)--Sparks City PUMA,361,NA,156953.42472717172,1,1,156953.42472717172,11616,100,5070,building_footprint_area,32,NV
G32000300,Rural Nevada PUMA,363,NA,92205.91549618622,0.5178068044976761,0.5178068044976761,178070.11166188726,20728,100,5070,building_footprint_area,32,NV
G41000300,"Klamath, Malheur, Lake & Harney Counties PUMA",455,NA,7450.6499661018315,0.06423974179299931,0.06423974179299931,115981.94136754432,3377,100,5070,building_footprint_area,41,OR
G32000300,Rural Nevada PUMA,129,NA,2.9975104331970215,1.6833315850829476e-5,1.6833315850829476e-5,178070.11166188726,1,100,5070,building_footprint_area,32,NV
G49003001,Tooele & Box Elder Counties PUMA,536,NA,68923.29516820866,0.545903996784836,0.545903996784836,126255.3408184228,5997,100,5070,building_footprint_area,49,UT
G32000300,Rural Nevada PUMA,361,NA,29866.000018963474,0.16772045426507,0.16772045426507,178070.11166188726,7795,100,5070,building_footprint_area,32,NV
G32000101,Washoe County (South Central)--Reno City PUMA,361,NA,195164.77780797458,1,1,195164.77780797458,7917,100,5070,building_footprint_area,32,NV
G32000200,"Carson City, Lyon, Douglas & Storey Counties PUMA",361,NA,120891.49940963252,0.7118098732223986,0.7118098732223986,169836.7836095764,15837,100,5070,building_footprint_area,32,NV
G32000200,"Carson City, Lyon, Douglas & Storey Counties PUMA",59,NA,48945.28419994388,0.2881901267776014,0.2881901267776014,169836.7836095764,8972,100,5070,building_footprint_area,32,NV
G32000300,Rural Nevada PUMA,362,NA,51595.19863890507,0.28974653948031476,0.28974653948031476,178070.11166188726,12914,100,5070,building_footprint_area,32,NV
G49021001,Southwest & South Central Utah (Outside Washington County)--Cedar City PUMA,539,NA,12911.05774203036,0.08374765344210056,0.08374765344210056,154166.20300838037,4074,100,5070,building_footprint_area,49,UT
G32000300,Rural Nevada PUMA,364,NA,4399.999997399282,0.024709368441088158,0.024709368441088158,178070.11166188726,1508,100,5070,building_footprint_area,32,NV
G32000402,Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities PUMA,362,NA,141178.46551570296,1,1,141178.46551570296,6623,100,5070,building_footprint_area,32,NV
G32000407,Clark County (West)--Las Vegas City (Southwest) PUMA,362,NA,156247.50929386914,1,1,156247.50929386914,6799,100,5070,building_footprint_area,32,NV
G32000404,"Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA",362,NA,160498.76137281337,0.9994257291118973,0.9994257291118973,160590.9840998737,7311,100,5070,building_footprint_area,32,NV
G32000401,Clark County (Northwest Central)--Northwest Las Vegas Valley PUMA,362,NA,154206.55538229644,1,1,154206.55538229644,5852,100,5070,building_footprint_area,32,NV
G32000403,Clark County (Central)--Greater North Las Vegas City PUMA,362,NA,214243.56981883058,1,1,214243.56981883058,6185,100,5070,building_footprint_area,32,NV
G32000406,Las Vegas City (South Central) PUMA,362,NA,141683.35876272712,1,1,141683.35876272712,4419,100,5070,building_footprint_area,32,NV
G32000405,Las Vegas City (Southeast) PUMA,362,NA,132254.5662771184,1,1,132254.5662771184,3556,100,5070,building_footprint_area,32,NV
G32000408,Clark County (Central)--Spring Valley & Summerlin South PUMA,362,NA,243281.6451806482,1,1,243281.6451806482,8509,100,5070,building_footprint_area,32,NV
G32000409,Clark County (Central)--Paradise (Northwest) & Winchester PUMA,362,NA,157971.42781102945,1,1,157971.42781102945,4619,100,5070,building_footprint_area,32,NV
G32000410,"Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast) PUMA",362,NA,160384.34676765278,1,1,160384.34676765278,4371,100,5070,building_footprint_area,32,NV
G32000412,Clark County (South)--Henderson (East) & Boulder Cities PUMA,362,NA,191328.89221896487,1,1,191328.89221896487,8841,100,5070,building_footprint_area,32,NV
G32000413,Clark County (Central)--Paradise (South) & Enterprise PUMA,362,NA,163258.4582415542,1,1,163258.4582415542,5747,100,5070,building_footprint_area,32,NV
G32000411,Clark County (Central)--Henderson City (West) PUMA,362,NA,238514.71124115633,1,1,238514.71124115633,10032,100,5070,building_footprint_area,32,NV
G36000200,"Clinton, Franklin, Essex & Hamilton Counties PUMA",387,NA,164211.28873564815,0.9700820145955287,0.9700820145955287,169275.6759376838,49353,100,5070,building_footprint_area,36,NY
G36000100,St. Lawrence County PUMA,387,NA,106639.24163343105,1,1,106639.24163343105,28584,100,5070,building_footprint_area,36,NY
G36000500,Jefferson & Lewis Counties PUMA,389,NA,139961.06712149945,0.9990409498343887,0.9990409498343887,140095.42566268262,35994,100,5070,building_footprint_area,36,NY
G36000200,"Clinton, Franklin, Essex & Hamilton Counties PUMA",380,NA,5060.068831842393,0.02989247453192967,0.02989247453192967,169275.6759376838,4611,100,5070,building_footprint_area,36,NY
G36000500,Jefferson & Lewis Counties PUMA,387,NA,3.1491501331329346,2.2478607836314082e-5,2.2478607836314082e-5,140095.42566268262,1,100,5070,building_footprint_area,36,NY
G36000300,Warren & Washington Counties PUMA,380,NA,126495.01607965562,0.9999829970644516,0.9999829970644516,126497.16690283152,34330,100,5070,building_footprint_area,36,NY
G36000401,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,384,NA,109578.01000963151,0.9999526924141529,0.9999526924141529,109583.19412599504,32308,100,5070,building_footprint_area,36,NY
G50000400,"Southwest Vermont--Rutland, Bennington & Addison Counties PUMA",540,NA,97645.59910823219,0.7234634221711183,0.7234634221711183,134969.6420244677,32376,100,5070,building_footprint_area,50,VT
G36000300,Warren & Washington Counties PUMA,540,NA,2.150823175907135,1.700293554842445e-5,1.700293554842445e-5,126497.16690283152,3,100,5070,building_footprint_area,36,NY
G36001802,Saratoga County (Outer) PUMA,380,NA,118857.9459518576,1,1,118857.9459518576,24664,100,5070,building_footprint_area,36,NY
G36000600,Oswego County PUMA,384,NA,117102.90712007653,0.9973772771188447,0.9973772771188447,117410.84322509874,29467,100,5070,building_footprint_area,36,NY
G36000500,Jefferson & Lewis Counties PUMA,384,NA,3.236469030380249,2.310188940910118e-5,2.310188940910118e-5,140095.42566268262,2,100,5070,building_footprint_area,36,NY
G36000600,Oswego County PUMA,389,NA,0.06762760132551193,5.75991104977051e-7,5.75991104977051e-7,117410.84322509874,1,100,5070,building_footprint_area,36,NY
G36001600,Fulton & Montgomery Counties PUMA,380,NA,102493.49451131816,0.9999831922451567,0.9999831922451567,102495.2172258019,22808,100,5070,building_footprint_area,36,NY
G36001801,Saratoga County (South & Central) PUMA,380,NA,113511.09427713603,1,1,113511.09427713603,12305,100,5070,building_footprint_area,36,NY
G50000400,"Southwest Vermont--Rutland, Bennington & Addison Counties PUMA",380,NA,2.5789198875427246,1.910740703509616e-5,1.910740703509616e-5,134969.6420244677,2,100,5070,building_footprint_area,50,VT
G36001900,Rensselaer County--Troy City PUMA,380,NA,160405.2179566957,1,1,160405.2179566957,26722,100,5070,building_footprint_area,36,NY
G36000402,Oneida County (Central)--Greater Utica & Rome Cities PUMA,384,NA,164152.83425903087,1,1,164152.83425903087,15328,100,5070,building_footprint_area,36,NY
G36000704,Cayuga & Onondaga (South) Counties PUMA,384,NA,110550.92101983872,0.9999431544998673,0.9999431544998673,110557.20569948998,31900,100,5070,building_footprint_area,36,NY
G36001700,Schenectady County--Schenectady City PUMA,380,NA,157574.36052216485,1,1,157574.36052216485,14020,100,5070,building_footprint_area,36,NY
G36000401,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,380,NA,1.3752923011779785,1.2550211847235572e-5,1.2550211847235572e-5,109583.19412599504,1,100,5070,building_footprint_area,36,NY
G36000702,Onondaga County (North) PUMA,384,NA,128354.08108937764,1,1,128354.08108937764,13493,100,5070,building_footprint_area,36,NY
