PUMA20,PUMA20_name,CZ20,CZ20_name,pop_overlap,share_of_PUMA20,afactor,PUMA20_total_pop,cells,grid_res_m,crs_epsg,method,PUMA20_state_fips,PUMA20_state
G22001504,Capital Region Planning Commission 2--East Baton Rouge Parish (South) PUMA,240,NA,2.972590148448944,2.8163486331668572e-5,2.8163486331668572e-5,105547.66243930534,2,100,5070,building_footprint_area,22,LA
G22001201,Acadiana Regional Development District 3--Lafayette Parish (North) PUMA,238,NA,116471.95953501551,1,1,116471.95953501551,14397,100,5070,building_footprint_area,22,LA
G22001900,South Central Planning & Development Commission 1--River Parishes PUMA,240,NA,114846.86531429068,1,1,114846.86531429068,11194,100,5070,building_footprint_area,22,LA
G22001700,Capital Region Planning Commission 6--Livingston & St. Helena Parishes PUMA,240,NA,6.389932215213776,4.1994546599419553e-05,4.1994546599419553e-05,152161.00024049543,3,100,5070,building_footprint_area,22,LA
G22002401,Regional Planning Commission 6--New Orleans City (Northeast) PUMA,240,NA,146279.15006161947,1,1,146279.15006161947,6431,100,5070,building_footprint_area,22,LA
G22001202,Acadiana Regional Development District 4--Lafayette Parish (South) PUMA,238,NA,123435.32908042753,1,1,123435.32908042753,10953,100,5070,building_footprint_area,22,LA
G22002301,Regional Planning Commission 3--Jefferson Parish (North) PUMA,240,NA,105104.94185866043,1,1,105104.94185866043,4371,100,5070,building_footprint_area,22,LA
G22002000,South Central Planning & Development Commission 2--Lafourche & Assumption Parishes PUMA,241,NA,116724.34195064683,1,1,116724.34195064683,17198,100,5070,building_footprint_area,22,LA
G22002302,Regional Planning Commission 4--Jefferson Parish (Central) PUMA,240,NA,143168.7019083202,1,1,143168.7019083202,5093,100,5070,building_footprint_area,22,LA
G22002402,Regional Planning Commission 7--New Orleans City (Central) PUMA,240,NA,117721.0578629123,1,1,117721.0578629123,3407,100,5070,building_footprint_area,22,LA
G22001400,Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West) PUMA,241,NA,0.6007115244865417,5.365494603640788e-6,5.365494603640788e-6,111958.27577180404,1,100,5070,building_footprint_area,22,LA
G22002403,Regional Planning Commission 8--New Orleans City (South) PUMA,240,NA,118055.52212135773,1,1,118055.52212135773,3991,100,5070,building_footprint_area,22,LA
G22002501,"Regional Planning Commission 9--St. Bernard, Jefferson (South) & Plaquemines Parishes PUMA",240,NA,122256.34964430094,0.9998722188199991,0.9998722188199991,122271.97370138153,10796,100,5070,building_footprint_area,22,LA
G22002303,Regional Planning Commission 5--Jefferson Parish (West Bank) PUMA,240,NA,136105.22237036936,1,1,136105.22237036936,6173,100,5070,building_footprint_area,22,LA
G22001100,Acadiana Regional Development District 2--Acadia & Vermilion Parishes PUMA,239,NA,1.7215255498886108,1.5028410887429623e-5,1.5028410887429623e-5,114551.4028584729,1,100,5070,building_footprint_area,22,LA
G22002100,South Central Planning & Development Commission 3--Terrebonne & St. Mary Parishes PUMA,241,NA,158058.48502991884,0.9999966745604063,0.9999966745604063,158059.01064561098,18454,100,5070,building_footprint_area,22,LA
G22001300,Acadiana Regional Development District 5--Iberia & St. Martin Parishes PUMA,241,NA,0.10097666829824448,8.354785803406305e-7,8.354785803406305e-7,120860.87025364023,1,100,5070,building_footprint_area,22,LA
G33000801,"Seacoast Region--Rockingham County (Southern), Portsmouth City PUMA",254,NA,72.28255879878998,3.646681139285837e-4,3.646681139285837e-4,198214.63966258848,10,100,5070,building_footprint_area,33,NH
G25000703,"Essex County (North)--Newburyport, Amesbury & North Andover PUMA",254,NA,122549.09669085033,0.9977950437452169,0.9977950437452169,122819.90921789221,15594,100,5070,building_footprint_area,25,MA
G33000801,"Seacoast Region--Rockingham County (Southern), Portsmouth City PUMA",365,NA,198115.4186350354,0.999499426340446,0.999499426340446,198214.63966258848,31941,100,5070,building_footprint_area,33,NH
G25000703,"Essex County (North)--Newburyport, Amesbury & North Andover PUMA",365,NA,74.18667088076472,6.040280550049236e-4,6.040280550049236e-4,122819.90921789221,15,100,5070,building_footprint_area,25,MA
G25000701,Essex County (Northwest)--Haverhill & Methuen PUMA,254,NA,120868.48943792284,0.9998262431708071,0.9998262431708071,120889.4948132243,7517,100,5070,building_footprint_area,25,MA
G25000701,Essex County (Northwest)--Haverhill & Methuen PUMA,365,NA,21.005375301465392,1.737568291928008e-4,1.737568291928008e-4,120889.4948132243,9,100,5070,building_footprint_area,25,MA
G25000706,"Essex County (South Coastline)--Salem, Beverly & Gloucester PUMA",254,NA,163269.81545390747,0.9948827738481307,0.9948827738481307,164109.60139795393,9250,100,5070,building_footprint_area,25,MA
G25000704,"Essex County (Central)--Peabody, Danvers & Saugus PUMA",254,NA,170214.61481630243,1,1,170214.61481630243,14734,100,5070,building_footprint_area,25,MA
G25000702,Essex County (West)--Lawrence & Andover PUMA,254,NA,124969.92094270326,1,1,124969.92094270326,5357,100,5070,building_footprint_area,25,MA
G33000602,Greater Nashua City (East) PUMA,365,NA,104744.8591569066,0.9997600643207196,0.9997600643207196,104769.99721735716,16477,100,5070,building_footprint_area,33,NH
G25000603,"Middlesex County (Northeast)--Billerica, Tewksbury & Dracut PUMA",254,NA,106119.44062349573,0.9998276440777488,0.9998276440777488,106137.73409054056,9921,100,5070,building_footprint_area,25,MA
G33000602,Greater Nashua City (East) PUMA,254,NA,25.138060450553894,2.399356792804161e-4,2.399356792804161e-4,104769.99721735716,5,100,5070,building_footprint_area,33,NH
G25000603,"Middlesex County (Northeast)--Billerica, Tewksbury & Dracut PUMA",365,NA,18.293467044830322,1.7235592225122424e-4,1.7235592225122424e-4,106137.73409054056,4,100,5070,building_footprint_area,25,MA
G25000601,Middlesex County (Northwest)--Outside Lowell PUMA,254,NA,127434.46999015892,0.9999597314597749,0.9999597314597749,127439.60179689014,19529,100,5070,building_footprint_area,25,MA
G25000602,Middlesex County--Lowell PUMA,254,NA,115216.33148269914,1,1,115216.33148269914,2627,100,5070,building_footprint_area,25,MA
G25000601,Middlesex County (Northwest)--Outside Lowell PUMA,365,NA,5.13180673122406,4.026854022506283e-5,4.026854022506283e-5,127439.60179689014,2,100,5070,building_footprint_area,25,MA
G25000608,"Middlesex County--Woburn, Melrose & Reading PUMA",254,NA,161839.64018306974,1,1,161839.64018306974,9084,100,5070,building_footprint_area,25,MA
G33000603,Greater Nashua City (West) PUMA,365,NA,111853.14464061614,0.9996254507344837,0.9996254507344837,111895.05485122558,10699,100,5070,building_footprint_area,33,NH
G33000603,Greater Nashua City (West) PUMA,254,NA,41.910210609436035,3.7454926551633034e-4,3.7454926551633034e-4,111895.05485122558,10,100,5070,building_footprint_area,33,NH
G25000607,"Middlesex County--Lexington, Burlington & Wilmington PUMA",254,NA,140398.671571007,1,1,140398.671571007,13471,100,5070,building_footprint_area,25,MA
G25000501,Worcester County (Northwest)--Gardner PUMA,254,NA,110600.95293788426,1,1,110600.95293788426,19572,100,5070,building_footprint_area,25,MA
G33000501,Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties PUMA,366,NA,76086.23430428596,0.7003270319177305,0.7003270319177305,108643.86327618442,17750,100,5070,building_footprint_area,33,NH
G25000705,Essex County--Lynn & Nahant PUMA,254,NA,104069.68936474621,0.9985608026782306,0.9985608026782306,104219.68205203116,2074,100,5070,building_footprint_area,25,MA
G25000604,Middlesex County (West Central) PUMA,254,NA,120075.79627146944,1,1,120075.79627146944,16101,100,5070,building_footprint_area,25,MA
G25000502,"Worcester County (Northeast)--Fitchburg, Leominster & Lunenburg PUMA",254,NA,118655.2350676416,1,1,118655.2350676416,12690,100,5070,building_footprint_area,25,MA
G25000201,"Franklin & Hampshire (West, North, East) Counties PUMA",258,NA,118114.80695442483,0.9999837127707704,0.9999837127707704,118116.73074869439,29309,100,5070,building_footprint_area,25,MA
G25000806,"Suffolk County (North)--Revere, Chelsea & Winthrop PUMA",254,NA,120641.81640156545,0.9965006009054339,0.9965006009054339,121065.4728074912,1767,100,5070,building_footprint_area,25,MA
G25000609,Middlesex County (East)--Malden & Medford PUMA,254,NA,125872.13017833885,1,1,125872.13017833885,2436,100,5070,building_footprint_area,25,MA
G50000400,"Southern Vermont--Rutland, Windsor, Bennington & Windham Counties PUMA",366,NA,45661.4550206447,0.2276409061197021,0.2276409061197021,200585.45627398882,16842,100,5070,building_footprint_area,50,VT
G25000610,Middlesex County (East)--Somerville & Everett PUMA,254,NA,130046.30379610695,1,1,130046.30379610695,1505,100,5070,building_footprint_area,25,MA
G25000612,"Middlesex County--Watertown, Arlington & Belmont PUMA",254,NA,108672.0516643785,1,1,108672.0516643785,3019,100,5070,building_footprint_area,25,MA
G25000802,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",254,NA,157137.62196474103,0.9988631455151679,0.9988631455151679,157316.46789680747,1249,100,5070,building_footprint_area,25,MA
G25000201,"Franklin & Hampshire (West, North, East) Counties PUMA",254,NA,1.270767331123352,1.0758571821861896e-5,1.0758571821861896e-5,118116.73074869439,1,100,5070,building_footprint_area,25,MA
G25000611,Middlesex County (East)--Cambridge PUMA,254,NA,116591.07060906291,1,1,116591.07060906291,1269,100,5070,building_footprint_area,25,MA
G25000613,Middlesex County--Newton & Waltham PUMA,254,NA,153357.99096120428,1,1,153357.99096120428,5855,100,5070,building_footprint_area,25,MA
G50000400,"Southern Vermont--Rutland, Windsor, Bennington & Windham Counties PUMA",255,NA,37321.18409654219,0.1860612668027311,0.1860612668027311,200585.45627398882,12607,100,5070,building_footprint_area,50,VT
G25000801,"Boston City--Allston, Brighton & Fenway PUMA",254,NA,120815.66548208147,1,1,120815.66548208147,1012,100,5070,building_footprint_area,25,MA
G25000803,Boston City--Dorchester & South Boston PUMA,254,NA,121803.89664680837,0.9975622865011968,0.9975622865011968,122101.54523184476,1474,100,5070,building_footprint_area,25,MA
G25000606,Middlesex County (Southwest) PUMA,254,NA,107599.3018231336,1,1,107599.3018231336,12523,100,5070,building_footprint_area,25,MA
G25001103,"Plymouth County (North)--Marshfield, Hingham & Scituate PUMA",254,NA,142306.65910016978,0.9984723439244639,0.9984723439244639,142524.3873464116,17768,100,5070,building_footprint_area,25,MA
G25000902,"Norfolk County--Brookline, Milton & Dedham PUMA",254,NA,117997.36186372535,1,1,117997.36186372535,4704,100,5070,building_footprint_area,25,MA
G25000805,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",254,NA,129082.7820201926,1,1,129082.7820201926,2992,100,5070,building_footprint_area,25,MA
G25000804,Boston City--Mattapan & Roxbury PUMA,254,NA,136809.34797902964,1,1,136809.34797902964,1585,100,5070,building_footprint_area,25,MA
G25000903,Norfolk County--Quincy PUMA,254,NA,101055.26595408097,0.9977165313081086,0.9977165313081086,101286.55062133446,2395,100,5070,building_footprint_area,25,MA
G25000904,"Norfolk County (Northeast)--Weymouth, Braintree, Randolph & Cohasset PUMA",254,NA,139168.26733465493,0.9996114188459639,0.9996114188459639,139222.36652250588,8012,100,5070,building_footprint_area,25,MA
G25000503,Worcester County (East Central)--Outside Worcester City PUMA,254,NA,152141.55110891722,1,1,152141.55110891722,16928,100,5070,building_footprint_area,25,MA
G25000605,Middlesex County--Framingham & Marlborough PUMA,254,NA,113911.75876812264,1,1,113911.75876812264,6997,100,5070,building_footprint_area,25,MA
G25000901,"Norfolk County (Northwest)--Needham, Wellesley & Westwood PUMA",254,NA,118004.76235301048,1,1,118004.76235301048,11556,100,5070,building_footprint_area,25,MA
G25000506,Worcester County (West Central)--Outside Worcester City PUMA,254,NA,116471.48426250136,1,1,116471.48426250136,17608,100,5070,building_footprint_area,25,MA
G25001301,"Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns PUMA",254,NA,91165.83602241462,0.72449066406479,0.72449066406479,125834.38344246463,21273,100,5070,building_footprint_area,25,MA
G25000905,"Norfolk County (Central)--Norwood, Stoughton & Canton PUMA",254,NA,120071.47356571001,1,1,120071.47356571001,9778,100,5070,building_footprint_area,25,MA
G25000504,Worcester City (East) PUMA,254,NA,105279.0934619084,1,1,105279.0934619084,3301,100,5070,building_footprint_area,25,MA
G25001102,"Plymouth County (West)--Bridgewater, Abington & Whitman PUMA",254,NA,132478.05669790786,0.9998663213108658,0.9998663213108658,132495.7685585646,16250,100,5070,building_footprint_area,25,MA
G25000505,Worcester City (West) PUMA,254,NA,100441.15891273692,1,1,100441.15891273692,3249,100,5070,building_footprint_area,25,MA
G25000906,"Norfolk County (Southwest)--Franklin, Walpole & Foxborough PUMA",254,NA,128829.10695102811,1,1,128829.10695102811,15656,100,5070,building_footprint_area,25,MA
G25000301,Hampshire County (South)--Northampton PUMA,258,NA,113317.73107675649,1,1,113317.73107675649,11309,100,5070,building_footprint_area,25,MA
G25001101,Plymouth County--Brockton PUMA,254,NA,105234.70300518721,1,1,105234.70300518721,3815,100,5070,building_footprint_area,25,MA
G25001104,"Plymouth County (South)--Plymouth Town, Middleborough & Wareham PUMA",254,NA,147545.8003230309,0.9988952322639203,0.9988952322639203,147708.98444337305,22883,100,5070,building_footprint_area,25,MA
G25001002,"Bristol County--Taunton, Easton & Mansfield PUMA",256,NA,157216.65007410664,0.9999904216555339,0.9999904216555339,157218.1559637608,17881,100,5070,building_footprint_area,25,MA
G25001002,"Bristol County--Taunton, Easton & Mansfield PUMA",254,NA,1.505889654159546,9.578344466186573e-6,9.578344466186573e-6,157218.1559637608,1,100,5070,building_footprint_area,25,MA
G25001001,"Bristol County--Attleboro, North Attleborough & Swansea PUMA",256,NA,122246.14645074215,1,1,122246.14645074215,14524,100,5070,building_footprint_area,25,MA
G25000100,Berkshire County--Pittsfield PUMA,380,NA,7.23364520072937,5.6121501052702055e-5,5.6121501052702055e-5,128892.58243353944,7,100,5070,building_footprint_area,25,MA
G44000105,Northern Providence County & Woonsocket City PUMA,254,NA,100.85617816448212,5.680593740161116e-4,5.680593740161116e-4,177545.13485349435,8,100,5070,building_footprint_area,44,RI
G25000507,Worcester County (South) PUMA,256,NA,31.740088548511267,2.0189859138877687e-4,2.0189859138877687e-4,157208.07327175653,8,100,5070,building_footprint_area,25,MA
G25001201,Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City PUMA,254,NA,136330.14628271386,0.9997060635891644,0.9997060635891644,136370.23045879975,23488,100,5070,building_footprint_area,25,MA
G36002100,Columbia & Greene Counties PUMA,380,NA,109234.8819380342,0.9999911109381993,0.9999911109381993,109235.85294228187,40660,100,5070,building_footprint_area,36,NY
G25000402,Hampden County (Central)--Springfield PUMA,258,NA,155265.67768235586,1,1,155265.67768235586,5754,100,5070,building_footprint_area,25,MA
G25001104,"Plymouth County (South)--Plymouth Town, Middleborough & Wareham PUMA",256,NA,7.746314525604248,5.2443082963405927e-5,5.2443082963405927e-5,147708.98444337305,1,100,5070,building_footprint_area,25,MA
G44000106,Northeast RI (Providence County)--Pawtucket Central Falls & E Providence Cities PUMA,256,NA,144927.840525778,0.9998804897444108,0.9998804897444108,144945.1629592497,4128,100,5070,building_footprint_area,44,RI
G25001003,"Bristol County (Central)--Fall River, Somerset & Acushnet PUMA",256,NA,131713.01692380942,0.9999510735599001,0.9999510735599001,131719.46148815192,7633,100,5070,building_footprint_area,25,MA
G25001003,"Bristol County (Central)--Fall River, Somerset & Acushnet PUMA",254,NA,6.444564342498779,4.892644009995792e-5,4.892644009995792e-5,131719.46148815192,1,100,5070,building_footprint_area,25,MA
G25001004,"Bristol County (South)--New Bedford, Dartmouth & Westport PUMA",256,NA,166396.21745564416,0.9995105728650724,0.9995105728650724,166477.69615750387,12618,100,5070,building_footprint_area,25,MA
G44000300,Southeast Rhode Island (Newport & Bristol Counties)--Newport City PUMA,256,NA,135360.79814634705,0.9988650121922701,0.9988650121922701,135514.60557143996,14354,100,5070,building_footprint_area,44,RI
G25001301,"Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns PUMA",259,NA,14153.63618486654,0.11247828930109567,0.11247828930109567,125834.38344246463,3234,100,5070,building_footprint_area,25,MA
G25001301,"Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns PUMA",257,NA,20409.582858607173,0.16219400691814145,0.16219400691814145,125834.38344246463,7446,100,5070,building_footprint_area,25,MA
G24000601,"North Harford County--Bel Air Town, Fallston & Jarrettsville PUMA",252,NA,140423.2655884549,0.9999888586184064,0.9999888586184064,140424.83011507243,22223,100,5070,building_footprint_area,24,MD
G42003603,York County (South) PUMA,462,NA,151158.45500954794,0.9998242619683911,0.9998242619683911,151185.02396806882,27859,100,5070,building_footprint_area,42,PA
G42003603,York County (South) PUMA,252,NA,26.568958520889282,1.7573803160887686e-4,1.7573803160887686e-4,151185.02396806882,6,100,5070,building_footprint_area,42,PA
G24000501,Outer Baltimore County PUMA,252,NA,107051.99601872265,0.9999658825102253,0.9999658825102253,107055.64848871529,23665,100,5070,building_footprint_area,24,MD
G24000501,Outer Baltimore County PUMA,462,NA,3.6524699926376343,3.411748977470012e-5,3.411748977470012e-5,107055.64848871529,2,100,5070,building_footprint_area,24,MD
G24000400,Carroll County--Westminster City PUMA,252,NA,171842.2069268811,0.9999157384021291,0.9999157384021291,171856.6878460038,30786,100,5070,building_footprint_area,24,MD
G24000602,"South Harford County--Aberdeen, Havre de Grace Cities PUMA",252,NA,115807.15277993074,0.9999824895710687,0.9999824895710687,115809.18064835807,6722,100,5070,building_footprint_area,24,MD
G42003701,Adams & Franklin (Southeast) Counties PUMA,252,NA,7.840121477842331,6.0782323272613257e-5,6.0782323272613257e-5,128986.8674923596,4,100,5070,building_footprint_area,42,PA
G24000302,Outer Frederick County PUMA,253,NA,129934.98412957438,0.9998715609579781,0.9998715609579781,129951.67499822029,25686,100,5070,building_footprint_area,24,MD
G42003701,Adams & Franklin (Southeast) Counties PUMA,462,NA,103155.0185856116,0.7997327215634714,0.7997327215634714,128986.8674923596,23231,100,5070,building_footprint_area,42,PA
G24000302,Outer Frederick County PUMA,252,NA,16.69086864590645,1.2843904202185184e-4,1.2843904202185184e-4,129951.67499822029,3,100,5070,building_footprint_area,24,MD
G42003701,Adams & Franklin (Southeast) Counties PUMA,253,NA,25824.008785270154,0.20020649611325597,0.20020649611325597,128986.8674923596,3101,100,5070,building_footprint_area,42,PA
G24000201,Central Washington County--Hagerstown City PUMA,253,NA,139488.00177542248,0.999832336620141,0.999832336620141,139511.39272705594,18134,100,5070,building_footprint_area,24,MD
G42003702,Franklin County (Outside Washington Township & Waynesboro Borough) PUMA,253,NA,129433.39844736218,0.9999412798314296,0.9999412798314296,129440.99924465775,25615,100,5070,building_footprint_area,42,PA
G24000101,"Allegany, Garrett & West Washington Counties--Hancock & Clear Spring PUMA",253,NA,14115.380880127661,0.12741510314196122,0.12741510314196122,110782.63511980069,4512,100,5070,building_footprint_area,24,MD
G24000503,"West Central Baltimore County--Pikesville, Towson & Cockeysville PUMA",252,NA,111026.57497059647,1,1,111026.57497059647,5429,100,5070,building_footprint_area,24,MD
G42003800,"Somerset, Bedford & Fulton Counties PUMA",253,NA,14518.853812220506,0.1068391314477313,0.1068391314477313,135894.53241973926,7506,100,5070,building_footprint_area,42,PA
G24000502,"Inner West Baltimore County--Randallstown, Owings Mills & Milford Mill PUMA",252,NA,158116.00053239428,1,1,158116.00053239428,6469,100,5070,building_footprint_area,24,MD
G24000101,"Allegany, Garrett & West Washington Counties--Hancock & Clear Spring PUMA",251,NA,96655.65607085475,0.8724802038363776,0.8724802038363776,110782.63511980069,24280,100,5070,building_footprint_area,24,MD
G24000504,"East Central Baltimore County--Towson, Parkville & Carney PUMA",252,NA,107852.6560610244,1,1,107852.6560610244,4098,100,5070,building_footprint_area,24,MD
G24000505,"Inner East Baltimore County--Middle River, Rosedale & White Marsh PUMA",252,NA,104154.40296093654,1,1,104154.40296093654,5328,100,5070,building_footprint_area,24,MD
G24000101,"Allegany, Garrett & West Washington Counties--Hancock & Clear Spring PUMA",464,NA,5.701236724853516,5.146327056300999e-5,5.146327056300999e-5,110782.63511980069,5,100,5070,building_footprint_area,24,MD
G24000506,"Southeast Baltimore County--Dundalk, Essex, Edgemere PUMA",252,NA,136936.7254063252,0.9996061612208333,0.9996061612208333,136990.67764756712,5524,100,5070,building_footprint_area,24,MD
G42003800,"Somerset, Bedford & Fulton Counties PUMA",464,NA,121368.33591526278,0.8931068362661625,0.8931068362661625,135894.53241973926,42699,100,5070,building_footprint_area,42,PA
G42003800,"Somerset, Bedford & Fulton Counties PUMA",251,NA,2.76801860332489,2.0368873964518853e-5,2.0368873964518853e-5,135894.53241973926,2,100,5070,building_footprint_area,42,PA
G24000301,Central Frederick County--Frederick City PUMA,253,NA,127529.68386516953,1,1,127529.68386516953,7653,100,5070,building_footprint_area,24,MD
G24000400,Carroll County--Westminster City PUMA,253,NA,10.647125244140625,6.195351125166121e-5,6.195351125166121e-5,171856.6878460038,3,100,5070,building_footprint_area,24,MD
G24000803,"Northeast Baltimore City--Frankford, Belair-Edison & Loch Raven PUMA",252,NA,115066.04627529078,1,1,115066.04627529078,2954,100,5070,building_footprint_area,24,MD
G24000802,"North Central Baltimore City--Guilford, Roland Park & Druid Lake PUMA",252,NA,112680.91909880005,1,1,112680.91909880005,2481,100,5070,building_footprint_area,24,MD
G24000801,"Northwest Baltimore City--Sandtown, Winchester, Ashburton & Mount Washington PUMA",252,NA,130320.21493789181,1,1,130320.21493789181,3548,100,5070,building_footprint_area,24,MD
G24000804,"East Baltimore City--Inner Harbor, Canton & Bayview PUMA",252,NA,100282.89420556044,1,1,100282.89420556044,1673,100,5070,building_footprint_area,24,MD
G42003900,Fayette County PUMA,463,NA,128579.04249402182,0.9999643093926237,0.9999643093926237,128583.63172193663,28679,100,5070,building_footprint_area,42,PA
G24000507,"Southwest Baltimore County--Catonsville, Woodlawn & Arbutus PUMA",252,NA,121924.03534496576,1,1,121924.03534496576,4994,100,5070,building_footprint_area,24,MD
G24000901,"West Howard County--Ellicott City (North & West), Fulton & Highland PUMA",252,NA,120626.8875952512,1,1,120626.8875952512,15989,100,5070,building_footprint_area,24,MD
G24000805,"Southwest Baltimore City--Irvington, Ten Hills & Cherry Hill PUMA",252,NA,112093.06390813441,1,1,112093.06390813441,2478,100,5070,building_footprint_area,24,MD
G24000101,"Allegany, Garrett & West Washington Counties--Hancock & Clear Spring PUMA",566,NA,3.4358399510383606,3.1014246477553385e-5,3.1014246477553385e-5,110782.63511980069,3,100,5070,building_footprint_area,24,MD
G24001001,"North Montgomery County--Olney, Damascus & Darnestown PUMA",253,NA,108070.39449215727,1,1,108070.39449215727,16665,100,5070,building_footprint_area,24,MD
G54000300,"Monongalia, Marion, Preston Counties PUMA",566,NA,194699.48979812628,0.9999846239586747,0.9999846239586747,194702.4835515595,37338,100,5070,building_footprint_area,54,WV
G24000903,"East Howard County--Ellicott City (Southeast), North Laurel & Elkridge PUMA",252,NA,101363.99498763777,1,1,101363.99498763777,5002,100,5070,building_footprint_area,24,MD
G24001202,"North Anne Arundel County--Glen Burnie, Pasadena, Ferndale & Brooklyn Park PUMA",252,NA,120146.153683702,0.9997948689164646,0.9997948689164646,120170.80445102835,5389,100,5070,building_footprint_area,24,MD
G24001201,"Northwest Anne Arundel County--Severn, Odenton & Crofton PUMA",252,NA,120643.2209272359,1,1,120643.2209272359,5737,100,5070,building_footprint_area,24,MD
G24000902,Central Howard County--Columbia PUMA,252,NA,102916.78890837729,1,1,102916.78890837729,4647,100,5070,building_footprint_area,24,MD
G24001203,"East Anne Arundel County--Severna Park, Arnold & Lake Shore PUMA",252,NA,109509.56086239591,0.9991363836276402,0.9991363836276402,109604.21685855463,10335,100,5070,building_footprint_area,24,MD
G24001002,"North Central Montgomery County--Germantown, Clarksburg & Montgomery Village PUMA",253,NA,162930.8583579883,1,1,162930.8583579883,5013,100,5070,building_footprint_area,24,MD
G24001204,Central Anne Arundel County PUMA,252,NA,112916.26212872192,1,1,112916.26212872192,8587,100,5070,building_footprint_area,24,MD
G24001006,"East Montgomery County--Fairland, Colesville & White Oak PUMA",253,NA,120103.76555132121,0.9995783063114685,0.9995783063114685,120154.4339177534,6510,100,5070,building_footprint_area,24,MD
G24001102,"North Prince George's County--Laurel, Greenbelt & Beltsville PUMA",91,NA,145809.90436999226,1,1,145809.90436999226,5859,100,5070,building_footprint_area,24,MD
G24001003,Central Montgomery County--Gaithersburg & Rockville PUMA,253,NA,163210.29206285081,1,1,163210.29206285081,5123,100,5070,building_footprint_area,24,MD
G24001006,"East Montgomery County--Fairland, Colesville & White Oak PUMA",91,NA,50.66836643218994,4.2169368853148454e-4,4.2169368853148454e-4,120154.4339177534,2,100,5070,building_footprint_area,24,MD
G24001005,"East Central Montgomery County--Wheaton, Aspen Hill & Glenmont PUMA",253,NA,143975.00152862445,1,1,143975.00152862445,4800,100,5070,building_footprint_area,24,MD
G24001205,"Southeast Anne Arundel County--Annapolis City, Parole & Annapolis Neck PUMA",252,NA,114960.83359652292,0.9990982328823798,0.9990982328823798,115064.5950647546,13280,100,5070,building_footprint_area,24,MD
G24001004,Southwest Montgomery County--North Bethesda & Potomac PUMA,253,NA,123378.20525428746,1,1,123378.20525428746,7781,100,5070,building_footprint_area,24,MD
G24001105,"East Prince George's County--Bowie City, Kettering & Largo PUMA",91,NA,189091.79258012387,1,1,189091.79258012387,12146,100,5070,building_footprint_area,24,MD
G24001007,Southeast Montgomery County--Takoma Park City & Silver Spring PUMA,91,NA,36.701839447021484,3.108243371752014e-4,3.108243371752014e-4,118079.04033696651,1,100,5070,building_footprint_area,24,MD
G24001008,South Montgomery County--South Bethesda & Chevy Chase PUMA,91,NA,3.2556087970733643,3.1565911555718305e-5,3.1565911555718305e-5,103136.85354299855,1,100,5070,building_footprint_area,24,MD
G24001106,"South Prince George's County--Clinton, Fort Washington & Rosaryville PUMA",91,NA,129891.81602244219,1,1,129891.81602244219,14390,100,5070,building_footprint_area,24,MD
G24001501,Calvert & Southeast St. Mary's Counties--Chesapeake Beach & California PUMA,91,NA,102435.99420784437,0.9994187186559612,0.9994187186559612,102495.57297225972,17667,100,5070,building_footprint_area,24,MD
G24001700,Charles County--La Plata Town & Waldorf City PUMA,91,NA,159201.4205650855,0.9999149982479406,0.9999149982479406,159214.95411513932,22376,100,5070,building_footprint_area,24,MD
G24001601,Central St. Mary's County--Lexington Park City & Leonardtown PUMA,91,NA,99959.95039739925,0.9996886772618522,0.9996886772618522,99991.07989418227,20577,100,5070,building_footprint_area,24,MD
G51007300,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUMA",541,NA,44979.580622115056,0.26743714958702863,0.26743714958702863,168187.48140103824,14599,100,5070,building_footprint_area,51,VA
G23000100,"Northeast Maine--Aroostook, Washington & Northern Penobscot Counties PUMA",249,NA,66072.85196308093,0.5655815310000252,0.5655815310000252,116822.85990890674,23460,100,5070,building_footprint_area,23,ME
G23000200,"Northwest Maine--Oxford, Somerset, Franklin & Somerset Counties PUMA",250,NA,16650.073166332208,0.10820959159079963,0.10820959159079963,153868.73678717273,8445,100,5070,building_footprint_area,23,ME
G23000100,"Northeast Maine--Aroostook, Washington & Northern Penobscot Counties PUMA",250,NA,50704.353631270584,0.4340276695058448,0.4340276695058448,116822.85990890674,20702,100,5070,building_footprint_area,23,ME
G23000200,"Northwest Maine--Oxford, Somerset, Franklin & Somerset Counties PUMA",248,NA,137218.66362084053,0.8917904084092003,0.8917904084092003,153868.73678717273,56017,100,5070,building_footprint_area,23,ME
G23000300,Southern Penobscot County PUMA,250,NA,130109.21498497878,0.9999928907223953,0.9999928907223953,130110.13997408305,29484,100,5070,building_footprint_area,23,ME
G23000500,"Coastal Maine Region--Hancock, Knox, Waldo & Lincoln Counties PUMA",250,NA,54804.82727878727,0.32370657027408756,0.32370657027408756,169304.03121686145,25716,100,5070,building_footprint_area,23,ME
